UnitID	datasetName	KindOfUnit	TypeStatus	FullScientificName	storage:Institution	storage:Building	storage:ContainerStorage	storage:Column	storage:ContainerName	storage:ContainerType	storage:SubContainerStorage	Property1	PropertyValue1	Property2	PropertyValue2	Property3	PropertyValue3	Property4	PropertyValue4	Property5	PropertyValue5	Property6	PropertyValue6	Property7	PropertyValue7	Property8	PropertyValue8	Notes
RMCA_ENT_143_BOX_3	DIPTERAE	specimen		Asarkina hulleyi	Royal Museum for Central Africa	Colonial Palace	box	143	3	dry		taxonomy_source	gbif	author_gbif	"(Munro, 1924)"	name_in_source	Asarkina hulleyi 	author_in_source_species	Munro									
RMCA_ENT_143_BOX_3	DIPTERAE	specimen		Asarkina minor	Royal Museum for Central Africa	Colonial Palace	box	143	3	dry		taxonomy_source	gbif	author_gbif	"Bezzi, 1915"	name_in_source	Asarkina minor 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_3	DIPTERAE	specimen		Asarkina punctifrons	Royal Museum for Central Africa	Colonial Palace	box	143	3	dry		taxonomy_source	gbif	author_gbif	"Austen, 1909"	name_in_source	Asarkina punctifrons 	author_in_source_species	Austen									
RMCA_ENT_143_BOX_3	DIPTERAE	specimen		Asarkina rostrata	Royal Museum for Central Africa	Colonial Palace	box	143	3	dry		taxonomy_source	gbif	author_gbif	"(Wiedemann, 1824)"	name_in_source	Asarkina rostrata 	author_in_source_species	Wied.									
RMCA_ENT_139_BOX_11	DIPTERAE	specimen		Astochia africana	Royal Museum for Central Africa	Colonial Palace	box	139	11	dry		taxonomy_source	gbif	author_gbif	"(Ricardo, 1919)"	name_in_source	Astochia africana 	author_in_source_species	Ricardo									
RMCA_ENT_139_BOX_11	DIPTERAE	specimen		Astochia armata	Royal Museum for Central Africa	Colonial Palace	box	139	11	dry		taxonomy_source	gbif	author_gbif	"(Becker, 1909)"	name_in_source	Astochia armata 	author_in_source_species	Becker									
RMCA_ENT_139_BOX_11	DIPTERAE	specimen	Paratype	Astochia strachani	Royal Museum for Central Africa	Colonial Palace	box	139	11	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Astochia strachani 	author_in_source_species	Oldroyd									
RMCA_ENT_139_BOX_11	DIPTERAE	specimen		Astochia strachani	Royal Museum for Central Africa	Colonial Palace	box	139	11	dry		taxonomy_source	gbif	author_gbif	"Oldroyd, 1970"	name_in_source	Astochia strachani 	author_in_source_species	Oldroyd									
RMCA_ENT_161_BOX_46	DIPTERAE	specimen	Paratype	Atlantomyia nitida	Royal Museum for Central Africa	Colonial Palace	box	161	46	dry		taxonomy_source	gbif	author_gbif	"Crosskey, 1977"	name_in_source	Atlantomyia nitida 	author_in_source_species	Crosskey									
RMCA ENT 000012126	DIPTERAE	specimen	Holotype	Atlantomyia nitida	Royal Museum for Central Africa	Colonial Palace	box	161	46	dry		taxonomy_source	gbif	author_gbif	"Crosskey, 1977"	name_in_source	Atlantomyia nitida 	author_in_source_species	Crosskey	ht_dorsal_view	RMCA ENT 000012126 DV	ht_head_front_view	RMCA ENT 000012126 HV	ht_lateral_view	RMCA ENT 000012126 LV	ht_labels	RMCA ENT 000012126 LB	
RMCA_ENT_161_BOX_8	DIPTERAE	specimen		"Aulacephala Macquart,"	Royal Museum for Central Africa	Colonial Palace	box	161	8	dry		taxonomy_source	gbif	author_gbif	1851	name_in_source	Aulacephala (=Aulacocephalopsis) Maculithorax (=badia) 	author_in_source_species	Macquart (Gerst.)									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha brevis	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha brevis 	author_in_source_species	Karsch									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha claripennis	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha claripennis 	author_in_source_species	Loew									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha cuthbertsoni	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha cuthbertsoni 	author_in_source_species	Curran									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha euryptera	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha euryptera 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha ichneumonea	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha ichneumonea 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha marginata	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha marginata 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha neavei	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha neavei 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha pictula	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	gbif	author_gbif	"Hull, 1949"	name_in_source	Baccha picta 	author_in_source_species	Wied.									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha praeusta	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Baccha praeusta 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_4	DIPTERAE	specimen		Baccha sapphirina	Royal Museum for Central Africa	Colonial Palace	box	143	4	dry		taxonomy_source	gbif	author_gbif	"Wiedemann, 1830"	name_in_source	Baccha sapphirina 	author_in_source_species	Wied.									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria andax	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria andax 	author_in_source_species	Blasdale									
RMCA ENT 000011908	DIPTERAE	specimen	Holotype	Bactria crassicaudata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria crassicaudata 	author_in_source_species	Blasdale	ht_dorsal_view	RMCA ENT 000011908 DV	ht_head_front_view	RMCA ENT 000011908 HV	ht_lateral_view	RMCA ENT 000011908 LV	ht_labels	RMCA ENT 000011908 LB	
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria crassicaudata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria crassicaudata 	author_in_source_species	Blasdale									
RMCA ENT 000011910	DIPTERAE	specimen	Holotype	Bactria flavifemorata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria flavifemorata 	author_in_source_species	Blasdale	ht_dorsal_view	RMCA ENT 000011910 DV	ht_head_front_view	RMCA ENT 000011910 HV	ht_lateral_view	RMCA ENT 000011910 LV	ht_labels	RMCA ENT 000011910 LB	
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria fruticola	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria fruticola 	author_in_source_species	Blasdale									
RMCA ENT 000011905	DIPTERAE	specimen	Holotype	Bactria hypoleucochaeta	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1908)"	name_in_source	Bactria hypoleucochaeta 	author_in_source_species	Bezzi	ht_dorsal_view	RMCA ENT 000011905 DV	ht_head_front_view	RMCA ENT 000011905 HV	ht_lateral_view	RMCA ENT 000011905 LV	ht_labels	RMCA ENT 000011905 LB	
RMCA_ENT_139_BOX_2	DIPTERAE	specimen	counter_type	Bactria hypoleucochaeta	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1908)"	name_in_source	Bactria hypoleucochaeta 	author_in_source_species	Bezzi									
RMCA ENT 000011904	DIPTERAE	specimen	Holotype	Bactria longicaudata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria longicaudata 	author_in_source_species	Blasdale	ht_dorsal_view	RMCA ENT 000011904 DV	ht_head_front_view	RMCA ENT 000011904 HV	ht_lateral_view	RMCA ENT 000011904 LV	ht_labels	RMCA ENT 000011904 LB	
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria longicaudata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria longicaudata 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria oxycercalis	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria oxycercalis 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria oxylabis	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria oxylabis 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria polionotum	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria polionotum 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria protens	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria protens 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen	Paratype	Bactria punctulata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria punctulata 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria punctulata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria punctulata 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria rhopalocera	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	gbif	author_gbif	"(Karsch, 1888)"	name_in_source	Bactria rhopalocera 	author_in_source_species	Karsh									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria ruficaudata	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria ruficaudata 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria tenera	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria tenera 	author_in_source_species	Blasdale									
RMCA_ENT_139_BOX_2	DIPTERAE	specimen		Bactria xenica	Royal Museum for Central Africa	Colonial Palace	box	139	2	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Bactria xenica 	author_in_source_species	Blasdale									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus adligatus	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Wiedemann, 1824)"	name_in_source	Betasyrphus adligatus 	author_in_source_species	Wied.									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus claripennis	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1858)"	name_in_source	Betasyrphus claripennis 	author_in_source_species	Loew									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus congolensis	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Betasyrphus congolensis 	author_in_source_species	Hervé-Bazin									
RMCA ENT 000016769	DIPTERAE	specimen	Holotype	Betasyrphus congolensis	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Betasyrphus congolensis 	author_in_source_species	Hervé-Bazin	ht_dorsal_view	RMCA ENT 000016769 DV	ht_head_front_view	RMCA ENT 000016769 HV	ht_lateral_view	RMCA ENT 000016769 LV	ht_labels	RMCA ENT 000016769 LB	
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus eutaeniatus	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1915)"	name_in_source	Betasyrphus eutaeniatus 	author_in_source_species	Bezzi									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus hirticeps	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Loew, 1858)"	name_in_source	Betasyrphus hirticeps 	author_in_source_species	Loew									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus inflaticornis	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1915)"	name_in_source	Betasyrphus inflaticornis 	author_in_source_species	Bezzi									
RMCA ENT 000016770	DIPTERAE	specimen	Holotype	Betasyrphus inflaticornis	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1915)"	name_in_source	Betasyrphus inflaticornis 	author_in_source_species	Bezzi	ht_dorsal_view	RMCA ENT 000016770 DV	ht_head_front_view	RMCA ENT 000016770 HV	ht_lateral_view	RMCA ENT 000016770 LV	ht_labels	RMCA ENT 000016770 LB	
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus luci	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1938)"	name_in_source	Betasyrphus luci 	author_in_source_species	Curran									
RMCA_ENT_143_BOX_5	DIPTERAE	specimen		Betasyrphus saundersi	Royal Museum for Central Africa	Colonial Palace	box	143	5	dry		taxonomy_source	gbif	author_gbif	"(Goot, 1964)"	name_in_source	Betasyrphus saundersi 	author_in_source_species	Van der Goot									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen		Billaea africana	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry	slide	taxonomy_source	gbif	author_gbif	"(Villeneuve, 1935)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) africana (=neavei) 	author_in_source_species	Vill. (Emden)									verifier
RMCA_ENT_161_BOX_6	DIPTERAE	specimen	Paratype	Billaea decisa	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) decisa 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen	Paratype	Billaea lateralis	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) lateralis 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen		Billaea major 	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	RMCA	author_gbif		name_in_source	Billaea (=Gymnodexi=Paraprosena) major (in litteris) 	author_in_source_species	Vill.									in litteris
RMCA_ENT_161_BOX_6	DIPTERAE	specimen		Billaea minor	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1913)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) minor 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen		Billaea rutilans	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Fabricius, 1781)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) rutilans 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen	Paratype	Billaea versicolor	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) versicolor 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_6	DIPTERAE	specimen	Paratype	Billaea villeneuvei	Royal Museum for Central Africa	Colonial Palace	box	161	6	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Billaea (=Gymnodexi=Paraprosena) villeneuvei 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella analis	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) analis 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella arrogans	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) arrogans 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella carbonata	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"Mesnil, 1952"	name_in_source	Blepharella (=Congochrysosoma) carbonata 	author_in_source_species	Mesnil									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella chinonaspis	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Bezzi, 1908)"	name_in_source	Blepharella (=Congochrysosoma) chionaspis 	author_in_source_species	Bezzi									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella fuscicosta	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) fuscicosta 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella grandis	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) grandis 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella imitator	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) imitator 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella imitator	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) imitator 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella intensica	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) intensica 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella laetabilis	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1933)"	name_in_source	Blepharella (=Congochrysosoma) laetabilis 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella melita	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) melita 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella rex	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) rex 	author_in_source_species	Curran									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella rubricosa	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Villeneuve, 1933)"	name_in_source	Blepharella (=Congochrysosoma) rubricosa 	author_in_source_species	Vill.									
RMCA_ENT_161_BOX_40	DIPTERAE	specimen	Paratype	Blepharella setifacies	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) setifacies (=femineum) 	author_in_source_species	Curran									"etiquette verte, parasite de.. "
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella setifacies	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Curran, 1927)"	name_in_source	Blepharella (=Congochrysosoma) setifacies (=femineum) 	author_in_source_species	Curran									"etiquette verte, parasite de.. "
RMCA_ENT_161_BOX_40	DIPTERAE	specimen		Blepharella setigera	Royal Museum for Central Africa	Colonial Palace	box	161	40	dry		taxonomy_source	gbif	author_gbif	"(Corti, 1895)"	name_in_source	Blepharella (=Congochrysosoma) setigera 	author_in_source_species	Corti									
RMCA ENT 000012121	DIPTERAE	specimen	Holotype	Blepharella seydeli	Royal Museum for Central Africa	Colonial Palace	box	161	41	dry		taxonomy_source	gbif	author_gbif	"(Mesnil, 1949)"	name_in_source	Blepharella (=Congochrysosoma) seydeli 	author_in_source_species	Mesnil	ht_dorsal_view	RMCA ENT 000012121 DV	ht_head_front_view	RMCA ENT 000012121 HV	ht_lateral_view	RMCA ENT 000012121 LV	ht_labels	RMCA ENT 000012121 LB	verte
