UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update																					
Tw70786	2016	11	28	Moses LIBALAH					SN2540	Odeadyean gabonensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70787	2016	11	28	Moses LIBALAH					SN3071	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70788	2016	11	28	Moses LIBALAH					SN779	Strombosiopsis tetrandra 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70789	2016	11	28	Moses LIBALAH					SN10447	Pentaclethra macrophylla 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70790	2016	11	28	Moses LIBALAH					SN779	Pycnanthus angolensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70791	2016	11	28	Moses LIBALAH					SN779	Afrostyrax lepidophyllus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70792	2016	11	28	Moses LIBALAH					SN2729	Pentaclethra macrophylla 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70793	2016	11	28	Moses LIBALAH					SN11974	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70794	2016	11	28	Moses LIBALAH					SN12769	Coelocaryon preussii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70795	2016	11	28	Moses LIBALAH					SN18497	Afrostyrax lepidophyllus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70796	2016	11	28	Moses LIBALAH					SN10391	Leplaea thompsonii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70797	2016	11	28	Moses LIBALAH					SN11974	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70798	2016	11	28	Moses LIBALAH					SN11974	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70799	2016	11	28	Moses LIBALAH					SN18525	Desbordesia insignis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70800	2016	11	28	Moses LIBALAH					SN16596	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70801	2016	11	28	Moses LIBALAH					SN18497	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70802	2016	11	28	Moses LIBALAH					SN5555	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70803	2016	11	28	Moses LIBALAH					SN857	Hylodendron gabunense 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70804	2016	11	28	Moses LIBALAH					SN5555	Staudtia kamerunensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70805	2016	11	28	Moses LIBALAH					SN11974	Ricinodendron heudelotii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70806	2016	11	28	Moses LIBALAH					SN3071	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70807	2016	11	28	Moses LIBALAH					SN857	Celtis adolfi-friderici 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70808	2016	11	28	Moses LIBALAH					SN2569	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70809	2016	11	28	Moses LIBALAH					SN3071	Pausinystalia macroceras 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70810	2016	11	28	Moses LIBALAH					SN3071	Angylocalyx pynaertii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70811	2016	11	28	Moses LIBALAH					SN12787	Anonidium mannii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70812	2016	11	28	Moses LIBALAH					SN18497	Pausinystalia macroceras 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70813	2016	11	28	Moses LIBALAH					SN11977	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70814	2016	11	28	Moses LIBALAH					SN12769	Staudtia kamerunensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70815	2016	11	28	Moses LIBALAH					SN7074	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70816	2016	11	28	Moses LIBALAH					SN10391	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70817	2016	11	28	Moses LIBALAH					SN6825	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70818	2016	11	28	Moses LIBALAH					SN6645	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70819	2016	11	28	Moses LIBALAH					SN10447	Chrysophyllum boukokoënse 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70820	2016	11	28	Moses LIBALAH					SN6645	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70821	2016	11	28	Moses LIBALAH					SN2540	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70822	2016	11	28	Moses LIBALAH					SN3071	Coelocaryon preussii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70823	2016	11	28	Moses LIBALAH					SN10391	Staudtia kamerunensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70824	2016	11	28	Moses LIBALAH					SN11974	Annickia affinis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70825	2016	11	28	Moses LIBALAH					SN779	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70826	2016	11	28	Moses LIBALAH					SN3046	Celtis mildbraedii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70827	2016	11	28	Moses LIBALAH					SN13565	Leplaea thompsonii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70828	2016	11	28	Moses LIBALAH					SN6825	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70829	2016	11	28	Moses LIBALAH					SN2569	Uvariastrum pierreanum 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70830	2016	11	28	Moses LIBALAH					SN11974	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70831	2016	11	28	Moses LIBALAH					SN11974	Trichilia prieuriana 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70832	2016	11	28	Moses LIBALAH					SN2540	Celtis adolfi-friderici 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70833	2016	11	28	Moses LIBALAH					SN12769	Petersianthus macrocarpus 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70834	2016	11	28	Moses LIBALAH					SN13565	Greenwayodendron suaveolens 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70835	2016	11	28	Moses LIBALAH					SN12787	Staudtia kamerunensis 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70836	2016	11	28	Moses LIBALAH					SN3071	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70837	2016	11	28	Moses LIBALAH					SN13647	Celtis adolfi-friderici 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70838	2016	11	28	Moses LIBALAH					SN2569	Strombosia pustulata 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70839	2016	11	28	Moses LIBALAH					SN12769	Pausinystalia macroceras 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70840	2016	11	28	Moses LIBALAH					SN11251	Anonidium mannii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70841	2016	11	28	Moses LIBALAH					SN11977	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70842	2016	11	28	Moses LIBALAH					SN2540	Pterocarpus soyauxii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70843	2016	11	28	Moses LIBALAH					SN3071	Celtis adolfi-friderici 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
Tw70844	2016	11	28	Moses LIBALAH					SN18497	Trichilia welwitschii 																						Tree core	CAPA	spare collection (basement)	spare collection (basement)	11/01/2017																					
