Taxon_Notes	IdentifiedBy	IdentificationDay	IdentificationMonth	IdentificationYear	TypeStatus	Identification_Notes	ParasiteSpecies	ParasiteIdentifier	HostSpecies	HostIdentifier	UnitID	additionalID	collection_imported	accessionNumber	label_created_by	media_files	Notes	acquisitionType 	acquiredFrom	acquisitionDay	acquisitionMonth	acquisitionYear	Acquisition_Notes	sex	lifeStage	maleCount	femaleCount	juvenileCount	totalNumber	notes_Counts	sampling_code	institution	building	floor	room	row	column	shelf	specimen_status	KindOfUnit 	ContainerName	ContainerType	ContainerStorage	SubcontainerName	SubcontainerType	SubcontainerStorage	StorageNotes	DNA_Tag	DNA_box	DNA_tube	DNA_HPos	DNA_VPos	DNA_Notes	FullScientificName	secondary	collectedBy	samplingMethod	expedition_project	collectionStartDay	collectionStartMonth	collectionStartYear	collectionStartTimeH	collectionStartTimeM	collectionEndDay	collectionEndMonth	collectionEndYear	collectionEndTimeH	collectionEndTimeM	geologicalEpoch
					Plesiotype						IRSNB M 0166a-b			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								M 166a: talus (astragale); M 166b: calcaneum														Trichecodon koninckii	part-A														Scaldisian
					Figured specimen						IRSNB M 0167			17172																	IRSNB M 0167	Royal Belgian Institute of Natural Sciences								L Dentary with P/3-M/2														Cymbalophus cuniculus	part-A														Continental Landenian
					Holotype						IRSNB M 0168			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								R dentary														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0169			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								skull fragment														Trichechus antverpiensis	part-A														Scaldisian
					Plesiotype						IRSNB M 0170			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								L humeri														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0171			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								R femur														Alachtherium cretsii	part-A														Scaldisian
					Holotype						IRSNB M 0172			17172																	IRSNB M 0172	Royal Belgian Institute of Natural Sciences								rostrale region of a skull														Protophocaena minima	part-A														Anversian
					Cotype						IRSNB M 0173a-c			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								"M 173a: molar; M 173b: molar, M 173c: molar; + two other isolated teeth numbered 1151"														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0174			17172																	IRSNB M 0174	Royal Belgian Institute of Natural Sciences								Axis														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0175			17172																	IRSNB M 0175	Royal Belgian Institute of Natural Sciences								cervical vertebra														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0176			17172																	IRSNB M 0176	Royal Belgian Institute of Natural Sciences								L scapula														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0177			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L humerus														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0178			17172																	IRSNB M 0200	Royal Belgian Institute of Natural Sciences								R ilium														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0179			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								Left femur														Mesotaria ambigua	part-A														Scaldisian
					Cotype						IRSNB M 0180			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L tibia														Mesotaria ambigua	part-A														Scaldisian
					Figured specimen						IRSNB M 0181		Vincent	9219			Collection Vincent														IRSNB M 0181	Royal Belgian Institute of Natural Sciences								M3/														Lophiotherium cervulum	part-A														Ledian (Laekenian base)
					Figured specimen						IRSNB M 0182			17172																	IRSNB M 0181	Royal Belgian Institute of Natural Sciences								M2/														Lophiotherium pygmaeum	part-A														Ledian (Laekenian base)
					Cotype						IRSNB M 0183			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								Lower Maxilla														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0184			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								anterior end of a left dentary														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0185a-b			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								"M185-a: Canine, M185-b: Molaire (P/3? sensu C. Ray)"														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0186			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								Canine														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0187			17172																	IRSNB M 0187	Royal Belgian Institute of Natural Sciences								Iliaque														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0188			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								R humeri														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0189			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L humeri														Palaeophoca nystii	part-A														Scaldisian
					Cotype						IRSNB M 0190			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								Right tibia fragment														Palaeophoca nystii	part-A														Scaldisian
					Figured specimen						IRSNB M 0191			8912																	IRSNB M 0191	Royal Belgian Institute of Natural Sciences								M1/														Lophiotherium pygmaeum	part-A														"Ledian, base Laekenien"
					Plesiotype						IRSNB M 0192			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								L ulna														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0193			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								L internal metacarpian														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0194			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								R humerus fragment														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0195			17172																	IRSNB M 0187	Royal Belgian Institute of Natural Sciences								juvenile right humerus														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0196			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								R radius fragment														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0197a-b			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								"M197a: Sacrum, M197b: L ilium"														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0198			17172																	IRSNB M 0890	Royal Belgian Institute of Natural Sciences								5th cervial vertebra														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0199			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								4th lumbar vertebra														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0200			17172																	IRSNB M 0200	Royal Belgian Institute of Natural Sciences								juvenile left femur														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0201			17172																	IRSNB M 0891	Royal Belgian Institute of Natural Sciences								L tibia														Alachtherium cretsii	part-A														Scaldisian
					Plesiotype						IRSNB M 0202			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L astragalus														Alachtherium cretsii	part-A														Scaldisian
					Cotype						IRSNB M 0203			17172																	IRSNB M 0203	Royal Belgian Institute of Natural Sciences								L humerus														Callophoca obscura	part-A														Scaldisian
					Cotype						IRSNB M 0204			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L radius														Callophoca obscura	part-A														Scaldisian
					Cotype						IRSNB M 0205			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								Ilium fragment														Callophoca obscura	part-A														Scaldisian
					Cotype						IRSNB M 0206			17172																	IRSNB M 0206	Royal Belgian Institute of Natural Sciences								L radius														Callophoca obscura	part-A														Scaldisian
					Cotype						IRSNB M 0207a-b			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								"M207a: Left tibia, M207b: Calcaneum"														Callophoca obscura	part-A														Scaldisian
					Cotype						IRSNB M 0208			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								R astragalus														Callophoca obscura	part-A														Scaldisian
					Figured specimen						IRSNB M 0209			8912																	IRSNB M 0209	Royal Belgian Institute of Natural Sciences								Broken M2/														Lophiotherium pygmaeum	part-A														Ledian
					Cotype						IRSNB M 0210			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L humerus														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0211			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								Ilium														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0212			17172																	IRSNB M 0187	Royal Belgian Institute of Natural Sciences								L femur														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0213			17172																	IRSNB M 0213	Royal Belgian Institute of Natural Sciences								R tibia														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0214			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								4th R metacarpian														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0215			17172																	IRSNB M 0173a-c	Royal Belgian Institute of Natural Sciences								2nd posterior phalanx														Platyphoca vulgaris	part-A														Scaldisian
					Cotype						IRSNB M 0216			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L scapula fragment														Gryphoca similis	part-A														Scaldisian
					Cotype						IRSNB M 0217			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								L humerus fragment														Gryphoca similis	part-A														Scaldisian
					Cotype						IRSNB M 0218			17172																	IRSNB M 0203	Royal Belgian Institute of Natural Sciences								L radius fragment														Gryphoca similis	part-A														Scaldisian
					Cotype						IRSNB M 0219			17172																	IRSNB M 0219	Royal Belgian Institute of Natural Sciences								Lombar vertebra														Gryphoca similis	part-A														Scaldisian
					Cotype						IRSNB M 0220			17172																	IRSNB M 0240a-f	Royal Belgian Institute of Natural Sciences								Ilium fragment														Gryphoca similis	part-A														Scaldisian
