UnitID	AcquisitionYear	AcquisitionMonth	AcquisitionDay	Original_aquisition_date	CollectedBy	Comments	name_remarks	wood_number	Herbarium_number	TaxonID	FullScientificName	name_status	accepted_name	continent	Country	LocalityText	exact_site	Tv_coupe	Tg_coupe	R_coupe	maceration	Column	KindOfUnit	SubcontainerType	SubcontainerName	microtomist	coupe_entry_date	coupe_project	coupe_remarks	Tw_images	legends	ranks	sample_form	Building	Room	current_sample_position	last_update	xylotheek_ID	xylotheek_kast	xylotheek_legger	xylotheek_remarks	Locality_on_Google_Maps	Density															
Tw15184					Lebacq, Lucien			184		SN3221	Copaifera reticulata Ducke	accepted		South America	Peru	Loreto		1	1	1	1	4 | 22	coupe | sample	drawer | xylotheek cabinet	23 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		5607	22	4																		
Tw15185					Lebacq, Lucien			185		SN2466	Cecropia latiloba Miq.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw15186					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15187					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15188					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15189					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15190					Lebacq, Lucien			190		SN9456	Picramnia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15191					Lebacq, Lucien				191			indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15192					Lebacq, Lucien			192		SN8666	Ocotea grandifolia (Nees) Mez	synonym	Ocotea longifolia	South America	Peru			1	1	1	1	4 | 21	coupe | sample	drawer | xylotheek cabinet	11 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		5162	21	1																		
Tw15193					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15194					Lebacq, Lucien			194		SN1709	Brosimum 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15195					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15196					Lebacq, Lucien			196		SN6895	Lacistema aggregatum (P.J. Bergius) Rusby	accepted		South America	Peru			1	1	1	1	4	coupe	drawer	6									CAPA	spare collection (basement)																							
Tw15197					Lebacq, Lucien					SN9076	Parinari 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15198					Lebacq, Lucien			198		SN12829	Triplaris poeppigiana Wedd.	synonym	Triplaris americana	South America	Peru			1	1	1	1	7 | 35	coupe | sample	drawer | xylotheek cabinet	14 | 4									CAPA	Xylarium ground floor	Xylarium ground floor		9523	35	4																		
Tw15199					Lebacq, Lucien					SN4453	Duguetia quitarensis Benth.	accepted		South America	Peru			1	1	1	1	1	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw15200					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15201					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15202					Lebacq, Lucien			202		SN535	Albizia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15203					Lebacq, Lucien					SN6165	Hevea membranacea Müll. Arg.	synonym	Hevea pauciflora	South America	Peru			1	1	1		3	coupe	drawer	10									CAPA	spare collection (basement)																							
Tw15204					Lebacq, Lucien					SN12462	Terminalia oblonga (Ruiz & Pav.) Steud.	accepted		South America	Peru			1	1	1	1	2	coupe	drawer	19									CAPA	spare collection (basement)				9	4																		
Tw15205					Lebacq, Lucien					SN6214	Himatanthus sucuuba (Spruce ex Müll. Arg.) Woodson	accepted		South America	Peru			1	1	1		1	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw15206					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15207					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15208					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15209					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15210					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15211					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15212					Lebacq, Lucien			212		SN1709	Brosimum 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15213					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15214					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15215					Lebacq, Lucien			215		SN6166	Hevea 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15216					Lebacq, Lucien			216		SN6655	Iryanthera juruensis Warb.	accepted		South America	Peru			1	1	1	1	6	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw15217					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15218					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15219					Lebacq, Lucien			219		SN7225	Lindackeria laurina C. Presl	synonym	Oncoba laurina	South America	Peru			1	1	1	1	3 | 17	coupe | sample	drawer | xylotheek cabinet	23 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		4196	17	5																		
Tw15220					Lebacq, Lucien					SN12785	Trichilia tocacheana C. DC.	synonym	Trichilia quadrijuga	South America	Peru			1	1	1	1	6 | 30	coupe | sample	drawer | xylotheek cabinet	15 | 1									CAPA	Xylarium ground floor	Xylarium ground floor		7862	30	1																		
Tw15221					Lebacq, Lucien			220		SN12785	Trichilia tocacheana C. DC.	synonym	Trichilia quadrijuga	South America	Peru																			CAPA	spare collection (basement)																							
Tw15222					Lebacq, Lucien			222		SN8726	Ogcodeia ulei (Warb.) J.F. Macbr.	synonym	Naucleopsis ulei	South America	Peru			1	1	1	1	6 | 31	coupe | sample	drawer | xylotheek cabinet	26 | 5									CAPA	Xylarium ground floor	Xylarium ground floor		8336	31	5																		
Tw15223					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15224					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15225					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15226					Lebacq, Lucien			226		SN3022	Coccoloba williamsii Standl.	synonym	Coccoloba lehmannii	South America	Peru			1	1	1		7 | 35	coupe | sample	drawer | xylotheek cabinet	14 | 3									CAPA	Xylarium ground floor	Xylarium ground floor		9498	35	3																		
Tw15227					Lebacq, Lucien					SN10293	Psidium guajava L.	accepted		South America	Peru			1	1	1	1	7	coupe	drawer	1									CAPA	spare collection (basement)																							
Tw15228					Lebacq, Lucien					SN4453	Duguetia quitarensis Benth.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw15229					Lebacq, Lucien			229		SN11111	Sacoglottis uchi Huber	synonym	Endopleura uchi	South America	Peru			1	1	1	1	4	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw15230					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15231					Lebacq, Lucien			231		SN6656	Iryanthera laevis Markgr.	accepted		South America	Peru			1	1	1	1	6	coupe	drawer	27									CAPA	spare collection (basement)																							
Tw15232					Lebacq, Lucien					SN8698	Ocotea tarapotana (Meisn.) Mez	accepted		South America	Peru			2	2	2	1	4 | 21	coupe | sample	drawer | xylotheek cabinet	12 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		5198	21	2																		
Tw15233					Lebacq, Lucien					SN6214	Himatanthus sucuuba (Spruce ex Müll. Arg.) Woodson	accepted		South America	Peru			1	1	1		1	coupe	drawer	19									CAPA	spare collection (basement)																							
Tw15234					Lebacq, Lucien			234		SN2501	Cedrelinga cateniformis (Ducke) Ducke	accepted		South America	Peru			1	1	1	1	5	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw15235					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15236					Lebacq, Lucien			236		SN4469	Duroia hirsuta (Poepp. & Endl.) K. Schum.	accepted		South America	Peru			1	1	1	1	7	coupe	drawer	22									CAPA	spare collection (basement)																							
Tw15237					Lebacq, Lucien			237		SN6605	Inga 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15238					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15239					Lebacq, Lucien			239		SN535	Albizia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15240					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15241					Lebacq, Lucien					SN13430	Xylopia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15242					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15243					Lebacq, Lucien					SN8624	Ochroma lagopus Sw.	synonym	Ochroma pyramidale	South America	Peru																			CAPA	spare collection (basement)																							
Tw15244					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15245					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15246					Lebacq, Lucien					SN8811	Oreopanax 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15247					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15248					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15249					Lebacq, Lucien					SN9820	Plukenetia volubilis L.	accepted		South America	Peru			1	1	1	1	3 | 16	coupe | sample	drawer | xylotheek cabinet	15 | 2									CAPA	Xylarium ground floor	Xylarium ground floor		3746	16	2																		
Tw15250					Lebacq, Lucien					SN8096	Mikania micrantha Kunth	accepted		South America	Peru			1	1	1	1	2	coupe	drawer	20				var. cyanochifolia					CAPA	spare collection (basement)																							
Tw15251					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15252					Lebacq, Lucien			252		SN1393	Beilschmiedia 	indet - genus		South America	Peru	Loreto																		CAPA	spare collection (basement)																							
Tw15253					Lebacq, Lucien			253		SN294	Acrodiclidium 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15254					Lebacq, Lucien			254		SN6340	Humiria floribunda Mart.	accepted		South America	Peru			1	1	1	1	4	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw15255					Lebacq, Lucien			255		SN11641	Simarouba amara Aubl.	accepted		South America	Peru																			CAPA	spare collection (basement)																							
Tw15256					Lebacq, Lucien			256		SN11285	Sapium 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15257					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15258					Lebacq, Lucien				258	SN1819	Byrsonima arthropoda A. Juss.	accepted		South America	Peru			1	1	1	1	6	coupe	drawer	2									CAPA	spare collection (basement)																							
Tw15259					Lebacq, Lucien							indet		South America	Peru																			CAPA	spare collection (basement)																							
Tw15260					Lebacq, Lucien			260		SN11933	Sterculia 	indet - genus		South America	Peru																			CAPA	spare collection (basement)																							
Tw15261					Lebacq, Lucien			261		SN8666	Ocotea grandifolia (Nees) Mez	synonym	Ocotea longifolia	South America	Peru			1	1	1	1	4	coupe	drawer	11									CAPA	spare collection (basement)																							
Tw15262					Lebacq, Lucien			262		SN3980	Dialium guianense (Aubl.) Sandwith	accepted		South America	Peru			1	1	1	1	4	coupe	drawer	26									CAPA	spare collection (basement)																							
